,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
233,-0.04674121,0.45727098,-0.4341897,0.95,0.5704116225242615,14.430811,0.6745994091033936
234,-0.16587496,0.60176766,-0.6378904,0.95,0.6137449145317078,14.703509,0.5151228308677673
235,-0.03476804,-0.07244608,1.2925067,0.95,0.4015551805496216,13.933581,0.695982038974762
236,-0.39386666,0.40788212,-0.014872771,0.9413403272628784,0.6184677481651306,8.151952,2.68107008934021
237,1.0855281,-0.059439555,0.65178525,0.95,0.17427094280719757,14.851155,0.6493455767631531
238,0.024893273,0.74208266,0.64728206,0.95,0.25421419739723206,10.069997,0.20747172832489014
239,0.74158657,-0.25327736,1.3015978,0.95,0.20381668210029602,12.024016,0.8247023820877075
240,-0.4812516,0.88664806,-0.2606626,0.95,0.6305561065673828,14.0270195,0.1558970808982849
241,-0.17270073,-0.1544976,-0.49494022,0.7495339512825012,0.7122558951377869,13.593853,2.8558833599090576
242,0.56998074,0.22677626,-0.6154303,0.95,0.46792060136795044,12.732165,0.4845081865787506
243,-1.1307083,1.0031716,0.19727382,0.5314518809318542,0.7611460089683533,14.72921,2.642530918121338
244,-0.8092698,-0.765385,0.12491049,0.33056753873825073,0.8913241624832153,14.894697,2.909261465072632
245,-0.8925924,-0.11545987,-0.43055418,0.3113187253475189,0.8965522050857544,14.463319,2.8500561714172363
246,0.52006114,0.018085627,-0.45720854,0.95,0.4308878779411316,13.941835,0.18828676640987396
247,1.1409416,-0.23282644,-0.06125413,0.95,0.1965586543083191,12.108406,0.3350537419319153
248,0.38226157,-1.0560935,0.49703112,0.95,0.4639960527420044,12.344886,0.543870747089386
249,-0.5714258,-0.08190312,-0.1813602,0.5471055507659912,0.7781067490577698,14.258472,2.9158074855804443
250,-0.5168935,-0.41119,0.12147643,0.6430061459541321,0.7637823224067688,14.796518,2.597421884536743
251,0.59434235,0.062094316,-1.3337511,0.7130404710769653,0.708907425403595,13.830608,1.5759611129760742
252,0.93410593,0.95163983,0.07000943,0.95,0.07650727778673172,14.374558,0.31384339928627014
253,0.28026715,-0.9044531,0.46326035,0.95,0.47459837794303894,13.282237,0.47857046127319336
254,0.52220994,0.81123114,0.08430244,0.95,0.2623152434825897,11.640482,0.6584566235542297
255,-0.59331757,1.1334801,0.10576255,0.95,0.5804020166397095,11.962622,1.1037542819976807
256,-0.45310688,0.52072823,-0.1812095,0.95,0.6348593831062317,13.60464,1.380113959312439
257,1.580058,-1.1077383,-1.0852346,0.95,0.4310787618160248,14.341641,0.4049432575702667
258,0.6599795,0.042473286,0.4397107,0.95,0.24264703691005707,8.03481,1.4057680368423462
259,-0.07854018,-0.28845257,0.285132,0.95,0.5308488607406616,13.6713505,0.2866863012313843
260,0.010922162,-0.16531703,-0.12851621,0.95,0.5752986073493958,14.876837,0.2662084698677063
261,0.15892611,-0.51741064,-0.5860281,0.806911826133728,0.665196418762207,9.584893,2.8971669673919678
262,0.53617954,0.24021454,-0.48177657,0.95,0.4468916654586792,14.171997,0.40944772958755493
263,0.40552834,0.26392007,-0.3243014,0.95,0.4396071135997772,15.02355,0.2541169226169586
264,0.13462873,0.318153,-0.51245964,0.95,0.5682753920555115,15.159279,0.35328739881515503
265,0.30875814,-0.06333751,-1.0650653,0.6212185025215149,0.7689396739006042,14.890034,2.113511323928833
266,1.0530258,0.93693995,0.19934727,0.95,0.1549735814332962,11.941036,0.8694885969161987
267,1.2432199,0.17344165,0.0035277754,0.95,0.18024766445159912,10.77312,1.2699817419052124
268,-0.23136261,0.04270021,-0.56515,0.8390498757362366,0.7164525389671326,11.704643,2.773174524307251
269,-0.60483176,0.27334774,-0.61716914,0.5280293226242065,0.7966374754905701,14.26323,2.3011934757232666
270,1.3953363,0.19085743,-0.8721912,0.95,0.22959718108177185,7.894286,1.7460626363754272
271,0.3254434,-0.08266707,1.181174,0.95,0.2020522654056549,12.03521,0.17735832929611206
272,0.36338994,-0.42111188,-0.7505574,0.95,0.6564967036247253,13.365446,2.1284661293029785
273,1.5822049,0.5622686,-0.47501886,0.95,0.12546737492084503,10.911718,1.1215678453445435
