,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
16,-0.015701152,0.48074642,-0.42152268,0.9818051,0.7640429,0.059449024,-0.30462715,0.95,0.35898110270500183,14.261991500854492,0.2434733361005783
17,0.37700823,-0.9685932,0.36790276,-0.08952308,0.3925847,-1.114222,0.055218913,0.95,0.5936645269393921,14.005121231079102,0.10089016705751419
18,-0.21861994,-1.0276881,-1.0157617,1.352095,-0.6253383,-0.35719132,-2.5128455,0.05060790479183197,1.166052222251892,15.006635665893555,2.907742500305176
19,-0.42975634,0.94853103,-0.08722073,-1.4389749,0.8220231,1.0055726,-0.4971675,0.95,0.4348656237125397,14.489741325378418,0.2643910050392151
20,-0.19301878,-1.0290005,0.5401604,-0.32359433,0.58945614,-0.53565526,0.6034681,0.95,0.6479978561401367,14.795634269714355,0.6503933072090149
21,-0.6712574,-0.3675207,-1.0244167,0.016696822,0.39621064,-1.7153428,0.24931191,0.03657010197639465,1.2305442094802856,14.934569358825684,2.817622184753418
22,1.9878128,-0.07173837,0.17158884,0.25194076,-0.06698949,0.010256797,-0.41261727,0.8163276314735413,0.14628350734710693,13.80337905883789,1.2866387367248535
23,0.4365702,0.0054057017,0.35573474,0.6038859,-0.20831272,0.06546007,-0.7759448,0.95,0.29487064480781555,12.78781795501709,0.22699663043022156
24,0.29298538,-0.16800445,1.6148018,0.39657134,1.0308017,-0.36452487,0.41655383,0.95,0.21195927262306213,8.939074516296387,0.9689242839813232
25,-1.2611698,-0.19937302,-0.6774329,-0.78021955,-0.24775428,1.2132257,0.10611255,0.27300891280174255,0.9597362875938416,14.999909400939941,2.9096298217773438
26,0.9141395,-0.16674905,-0.8337015,0.63592446,-0.3286684,1.2324854,-0.8680865,0.95,0.22062070667743683,11.964543342590332,0.3462202548980713
27,-0.19396189,-0.2608973,-0.5586021,0.35673442,-0.11568366,-1.3873299,-0.19415502,0.13725464046001434,1.0679527521133423,14.776820182800293,2.8912148475646973
28,0.016044557,-0.7265924,-1.4831522,0.31413803,-0.31179672,-1.3308986,0.28637153,0.05286943539977074,1.1930838823318481,14.976621627807617,2.856693744659424
29,0.04435186,-2.6697004,-0.23731086,0.89531904,-0.8005158,-0.14229964,0.52739906,0.2878081202507019,0.9476876854896545,14.819130897521973,0.026871373876929283
30,-1.0216049,-0.27614364,-0.88362676,0.10048663,0.3358082,-0.42781526,0.2898073,0.18792468309402466,0.9842538237571716,13.90408706665039,2.8505241870880127
