,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
193,2.3730323,-0.003622947,-0.16891983,0.3653293,0.054707322269678116,0.16184002161026,1.997406244277954,1.3874419
194,2.3178053,-0.005098334,-0.17640014,0.5186388,0.5132429599761963,0.16381347179412842,2.03248929977417,1.1198686
195,2.4300797,-0.002565385,-0.2122205,0.42233846,0.3314104676246643,0.19065289199352264,1.9874138832092285,1.5767395
196,2.2310395,-0.02089455,-0.2167093,0.35360458,0.13568681478500366,0.18937595188617706,2.4172823429107666,1.0615848
197,2.4548426,-0.09042714,-0.2346595,0.5859909,0.5537329912185669,0.18464188277721405,2.062354564666748,1.1504769
198,2.2418904,0.038060248,-0.16116987,0.5002104,0.1271592378616333,0.1640944629907608,2.10799241065979,1.2770993
199,2.3827825,-0.015726075,-0.21021302,0.54374564,0.6448676586151123,0.10830353200435638,2.255887031555176,0.82395995
200,2.410176,-0.18014576,-0.22052012,0.66619897,0.1567264348268509,0.19822677969932556,2.064069986343384,1.4237978
201,2.4372382,-0.08795387,-0.27983066,0.42541856,0.36661675572395325,0.15498562157154083,2.0861918926239014,1.1629972
202,2.1462522,-0.024380915,-0.208807,0.57328475,0.07735929638147354,0.21570153534412384,2.364434003829956,1.0281804
203,2.3852298,-0.16518304,-0.32802978,0.5325827,0.1714191436767578,0.21413618326187134,2.0523829460144043,1.3133368
204,2.2676218,0.0028983757,-0.18240781,0.37479317,0.5704670548439026,0.17985107004642487,2.479539394378662,0.9280052
205,2.17076,-0.11203162,-0.18082692,0.4777078,0.10496363043785095,0.24329018592834473,2.5035061836242676,1.0943198
206,2.3497088,-0.12584513,-0.19235696,0.48460782,0.10595914721488953,0.18576517701148987,2.0373411178588867,1.5107245
207,2.295893,-0.037731893,-0.2514499,0.5361859,0.34702858328819275,0.1438833326101303,2.1573143005371094,1.0860062
208,2.312174,-0.05123213,-0.16285451,0.427796,0.18898694217205048,0.17916662991046906,2.0318262577056885,1.243115
209,2.3153057,-0.0123066595,-0.17573504,0.49037626,0.20387576520442963,0.16529636085033417,2.0466153621673584,1.2071059
210,2.1150444,-0.07776573,-0.13121507,0.50471526,0.06572640687227249,0.2135601043701172,2.53381085395813,1.0131917
211,2.2319226,-0.05564561,-0.1945988,0.42462632,0.08358724415302277,0.19634515047073364,2.179044485092163,1.2063059
212,2.3741674,-0.049536146,-0.27789724,0.5637276,0.40635430812835693,0.216285839676857,2.127927780151367,1.3275912
213,2.3770082,-0.13440134,-0.30571625,0.45332438,0.37108945846557617,0.1366499662399292,2.3572638034820557,0.85913265
214,2.442664,0.037457436,-0.26070762,0.39658335,0.12378524243831635,0.18995824456214905,2.007375717163086,1.315401
215,2.2504919,0.0074228826,-0.12561968,0.45186082,0.4331167936325073,0.17947053909301758,2.1412525177001953,1.1005366
216,2.2775905,-0.016503798,-0.19664949,0.50642234,0.1907406449317932,0.20278340578079224,2.246319532394409,1.2210828
217,2.389837,-0.052913677,-0.17061919,0.5259249,0.4576253890991211,0.18760569393634796,2.108612060546875,1.1362365
218,2.499607,-0.12607074,-0.20875117,0.55061334,0.39094534516334534,0.18012459576129913,2.073822498321533,1.0998148
219,2.4413168,-0.036886822,-0.22207613,0.45717567,0.32245421409606934,0.1823079138994217,2.0895934104919434,1.3198701
220,2.342925,-0.02622591,-0.26456043,0.40497822,0.07484567910432816,0.15987597405910492,2.080702066421509,1.2010655
221,2.3236659,-0.044179894,-0.30076373,0.47623304,0.5146670341491699,0.1564832478761673,2.243725061416626,1.0468234
222,2.42911,-0.053033255,-0.3087915,0.551232,0.39217039942741394,0.19624200463294983,2.024388313293457,1.291261
223,2.3420582,-0.037604094,-0.23084524,0.41392434,0.18718445301055908,0.15406732261180878,2.167351245880127,1.1763239
224,2.3231447,0.027612042,-0.28976554,0.5996447,0.4229154586791992,0.21152429282665253,2.1963062286376953,1.2021794
225,2.3664858,-0.06762132,-0.26616916,0.5233219,0.3728537857532501,0.20351599156856537,1.9988117218017578,1.3297
226,2.253597,-0.17128094,-0.19635375,0.52955294,0.12372073531150818,0.1836971491575241,2.2381784915924072,1.1655858
