,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
48,2.2244575,0.27282155,-0.14684515,0.7481567859649658,0.585169,6.174003,0.07897774875164032
49,2.3571627,0.08184923,-0.13738364,0.7983906865119934,0.5888286,6.6653624,0.042964525520801544
50,2.330082,0.13489799,-0.09231057,0.8080697655677795,0.48564363,5.2450895,0.11313171684741974
51,2.1629083,0.109034725,-0.08799497,0.7344820499420166,0.4628033,6.684379,0.06057524308562279
52,2.2581742,0.12681523,-0.10176328,0.8154768943786621,0.55870557,6.39788,0.0706123486161232
53,2.149446,0.07473417,-0.054854646,0.7679117918014526,0.54282224,7.6952834,0.01914532482624054
54,2.1635535,0.1790786,-0.0626426,0.8191246390342712,0.42903623,5.160009,0.11299696564674377
55,2.1581116,0.10778599,-0.12815423,0.8141927123069763,0.44494972,7.0896783,0.03506902977824211
56,2.106939,0.108254716,-0.040365674,0.7716360688209534,0.432013,11.773315,0.05
57,2.250877,0.22062603,-0.092243254,0.7089500427246094,0.5700068,5.5659113,0.11669927090406418
58,2.2568157,0.19785248,-0.25411418,0.7769439816474915,0.5418949,6.2991657,0.07445605099201202
59,2.1354976,0.18847142,-0.18849078,0.8373854160308838,0.3765489,5.3417573,0.09216443449258804
60,2.3218527,0.10839692,-0.031936016,0.8137320876121521,0.49319026,3.0608847,0.2842302918434143
61,2.350496,0.15183814,-0.08287923,0.7675144672393799,0.57424206,5.6774516,0.09448038786649704
62,2.3169258,0.10570957,-0.1956652,0.7723062038421631,0.5482591,5.4231167,0.09042420983314514
63,2.164809,0.18467255,-0.16460143,0.7714767456054688,0.43845424,6.8454285,0.03120364435017109
64,2.268011,0.13105392,-0.14055626,0.7552735209465027,0.50383973,3.6346927,0.20126207172870636
65,2.2571743,0.17371155,-0.055898402,0.778833270072937,0.48822662,8.291789,0.008584706112742424
66,2.1849256,0.13988039,-0.07708143,0.7184786200523376,0.6048721,9.474819,0.05
67,2.154158,0.14747587,-0.17374824,0.8451297283172607,0.36302602,5.6620936,0.09636808186769485
68,2.425939,0.17139873,-0.17788276,0.8411945104598999,0.5339061,3.0021465,0.22484789788722992
69,2.3288462,0.14175135,-0.21070164,0.8234204053878784,0.53189164,5.458265,0.11455536633729935
70,1.9545592,0.170807,-0.10424464,0.8210473656654358,0.43234676,5.508199,0.11167766153812408
