,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
141,1.3519436,0.8937909,-0.16011816,0.08197333,0.8183582,0.86399925,0.05,4.277369,0.33953202
142,0.19055702,1.9703238,-0.03835509,0.23209961,1.9513285,1.185737,0.041159093379974365,4.1755824,0.3461696
143,0.8669687,1.1995956,-0.12366966,0.32932228,1.3237793,1.1524411,0.05,4.56746,0.30689636
144,1.8036766,0.5105014,-0.20997824,0.3797366,0.54502594,1.1663258,0.06927470117807388,3.8485134,0.41539577
145,2.980603,-0.5808834,-0.10673007,0.26541725,-0.7467022,1.2366701,0.04601866751909256,3.18043,0.49994063
146,3.253556,-0.9612416,-0.17064683,0.35677755,-0.9281689,1.2273494,0.039978742599487305,4.153973,0.34637293
147,0.99790853,1.2174011,-0.17070825,0.21055071,1.2020365,1.3649768,0.046300675719976425,3.9465804,0.34072062
148,1.575059,0.7914347,-0.18445176,0.354659,0.77062476,1.2240286,0.051588088274002075,3.2893755,0.51479876
149,1.2519007,1.0179068,-0.09038507,0.31048447,1.036538,1.2802247,0.05524921417236328,4.322512,0.3183655
150,1.5287839,0.6932322,-0.16943482,0.38426375,0.7941822,1.2594457,0.03630686178803444,4.1480308,0.3543421
151,3.186094,-0.8688569,-0.13688989,0.13884728,-0.8312249,1.0683135,0.07086897641420364,3.827566,0.4322625
152,1.6917697,0.7178532,-0.11962934,0.22446987,0.5205317,1.2132821,0.05,3.94773,0.358391
153,2.8407333,-0.63798875,-0.23119223,0.36614552,-0.42513987,1.2049407,0.05,4.286763,0.29157245
154,2.6752756,-0.28072923,-0.17999256,0.12380682,-0.4164877,1.0530434,0.026740167289972305,3.327791,0.45592576
155,1.5215138,0.6848369,-0.11354451,0.25007963,0.7829391,1.1012532,0.05,4.0312667,0.34995714
156,-0.780202,2.9355547,-0.31203738,0.35262436,3.2317784,0.8435173,0.05,2.8332129,0.5152535
157,-0.17051807,2.4828384,-0.12889877,0.32972977,2.2846646,0.98342264,0.05,3.7317939,0.4291339
158,2.4487982,-0.39494336,-0.06880939,0.2611479,-0.36127675,1.076643,0.05,4.768983,0.29196092
159,0.35373735,1.95883,-0.24490854,0.3367439,1.8871225,1.1321504,0.04067903012037277,4.3634543,0.37505868
160,0.9854313,1.2669644,-0.11503685,0.40643,1.0982771,0.9847339,0.04406087100505829,3.2210267,0.5176215
